Date,Time,ms,LEVEL,TEMPERATURE,DateTime
4/19/17,14:31:23,0,0.625,23,42844.61
4/19/17,14:46:23,0,0.627,23.1,42844.62
4/19/17,15:01:23,0,0.627,23.2,42844.63
4/19/17,15:16:23,0,0.628,23.2,42844.64
4/19/17,15:31:23,0,0.633,23.3,42844.65
4/19/17,15:46:23,0,0.627,23.2,42844.66
4/19/17,16:01:23,0,0.624,23.4,42844.67
4/19/17,16:16:23,0,0.629,23.3,42844.68
4/19/17,16:31:23,0,0.635,23.3,42844.69
4/19/17,16:46:23,0,0.626,23.2,42844.7
4/19/17,17:01:23,0,0.625,23.1,42844.71
4/19/17,17:16:23,0,0.634,23,42844.72
4/19/17,17:31:23,0,0.634,23.1,42844.73
4/19/17,17:46:23,0,0.632,23,42844.74
4/19/17,18:01:23,0,0.628,23,42844.75
4/19/17,18:16:23,0,0.625,23,42844.76
4/19/17,18:31:23,0,0.621,22.9,42844.77
4/19/17,18:46:23,0,0.632,22.9,42844.78
4/19/17,19:01:23,0,0.628,22.9,42844.79
4/19/17,19:16:23,0,0.628,22.9,42844.8
4/19/17,19:31:23,0,0.627,22.9,42844.81
4/19/17,19:46:23,0,0.624,22.8,42844.82
4/19/17,20:01:23,0,0.622,22.8,42844.83
4/19/17,20:16:23,0,0.629,22.8,42844.84
4/19/17,20:31:23,0,0.621,22.7,42844.86
4/19/17,20:46:23,0,0.621,22.7,42844.87
4/19/17,21:01:23,0,0.624,22.7,42844.88
4/19/17,21:16:23,0,0.621,22.7,42844.89
4/19/17,21:31:23,0,0.619,22.6,42844.9
4/19/17,21:46:23,0,0.622,22.6,42844.91
4/19/17,22:01:23,0,0.624,22.6,42844.92
4/19/17,22:16:23,0,0.622,22.5,42844.93
4/19/17,22:31:23,0,0.621,22.5,42844.94
4/19/17,22:46:23,0,0.621,22.5,42844.95
4/19/17,23:01:23,0,0.622,22.5,42844.96
4/19/17,23:16:23,0,0.623,22.5,42844.97
4/19/17,23:31:23,0,0.621,22.5,42844.98
4/19/17,23:46:23,0,0.619,22.4,42844.99
4/20/17,0:01:23,0,0.62,22.4,42845
4/20/17,0:16:23,0,0.622,22.4,42845.01
4/20/17,0:31:23,0,0.62,22.4,42845.02
4/20/17,0:46:23,0,0.623,22.3,42845.03
4/20/17,1:01:23,0,0.621,22.3,42845.04
4/20/17,1:16:23,0,0.618,22.3,42845.05
4/20/17,1:31:23,0,0.62,22.2,42845.06
4/20/17,1:46:23,0,0.621,22.2,42845.07
4/20/17,2:01:23,0,0.619,22.1,42845.08
4/20/17,2:16:23,0,0.622,22.1,42845.09
4/20/17,2:31:23,0,0.619,22.1,42845.11
4/20/17,2:46:23,0,0.616,22.1,42845.12
4/20/17,3:01:23,0,0.619,22,42845.13
4/20/17,3:16:23,0,0.618,22,42845.14
4/20/17,3:31:23,0,0.617,22,42845.15
4/20/17,3:46:23,0,0.622,22,42845.16
4/20/17,4:01:23,0,0.619,22,42845.17
4/20/17,4:16:23,0,0.614,21.9,42845.18
4/20/17,4:31:23,0,0.62,21.9,42845.19
4/20/17,4:46:23,0,0.62,21.9,42845.2
4/20/17,5:01:23,0,0.62,21.9,42845.21
4/20/17,5:16:23,0,0.624,21.9,42845.22
4/20/17,5:31:23,0,0.617,21.8,42845.23
4/20/17,5:46:23,0,0.62,21.8,42845.24
4/20/17,6:01:23,0,0.618,21.8,42845.25
4/20/17,6:16:23,0,0.617,21.8,42845.26
4/20/17,6:31:23,0,0.621,21.7,42845.27
4/20/17,6:46:23,0,0.618,21.7,42845.28
4/20/17,7:01:23,0,0.615,21.7,42845.29
4/20/17,7:16:23,0,0.615,21.7,42845.3
4/20/17,7:31:23,0,0.616,21.7,42845.31
4/20/17,7:46:23,0,0.62,21.8,42845.32
4/20/17,8:01:23,0,0.62,21.8,42845.33
4/20/17,8:16:23,0,0.621,21.8,42845.34
4/20/17,8:31:23,0,0.618,21.8,42845.36
4/20/17,8:46:23,0,0.617,21.8,42845.37
4/20/17,9:01:23,0,0.624,21.8,42845.38
4/20/17,9:16:23,0,0.623,21.8,42845.39
4/20/17,9:31:23,0,0.623,21.9,42845.4
4/20/17,9:46:23,0,0.625,21.8,42845.41
4/20/17,10:01:23,0,0.626,21.8,42845.42
4/20/17,10:16:23,0,0.626,21.8,42845.43
4/20/17,10:31:23,0,0.622,21.8,42845.44
4/20/17,10:46:23,0,0.626,21.8,42845.45
4/20/17,11:01:23,0,0.627,21.8,42845.46
4/20/17,11:16:23,0,0.625,21.9,42845.47
4/20/17,11:31:23,0,0.631,21.9,42845.48
4/20/17,11:46:23,0,0.625,21.9,42845.49
4/20/17,12:01:23,0,0.636,21.9,42845.5
4/20/17,12:16:23,0,0.627,21.9,42845.51
4/20/17,12:31:23,0,0.631,22.1,42845.52
4/20/17,12:46:23,0,0.619,22,42845.53
4/20/17,13:01:23,0,0.634,22,42845.54
4/20/17,13:16:23,0,0.627,22.1,42845.55
4/20/17,13:31:23,0,0.633,22.2,42845.56
4/20/17,13:46:23,0,0.633,22.6,42845.57
4/20/17,14:01:23,0,0.63,22.4,42845.58
4/20/17,14:16:23,0,0.629,22.5,42845.59
4/20/17,14:31:23,0,0.631,23.3,42845.61
4/20/17,14:46:23,0,0.63,23.8,42845.62
4/20/17,15:01:23,0,0.634,24.1,42845.63
4/20/17,15:16:23,0,0.628,24.8,42845.64
4/20/17,15:31:23,0,0.628,24.5,42845.65
4/20/17,15:46:23,0,0.631,24.3,42845.66
4/20/17,16:01:23,0,0.631,23.8,42845.67
4/20/17,16:16:23,0,0.626,23.9,42845.68
4/20/17,16:31:23,0,0.629,23.6,42845.69
4/20/17,16:46:23,0,0.623,23.6,42845.7
4/20/17,17:01:23,0,0.625,23.6,42845.71
4/20/17,17:16:23,0,0.631,23.7,42845.72
4/20/17,17:31:23,0,0.626,23.9,42845.73
4/20/17,17:46:23,0,0.627,24,42845.74
4/20/17,18:01:23,0,0.627,24.3,42845.75
4/20/17,18:16:23,0,0.629,24.2,42845.76
4/20/17,18:31:23,0,0.618,23.8,42845.77
4/20/17,18:46:23,0,0.628,23.7,42845.78
4/20/17,19:01:23,0,0.626,23.7,42845.79
4/20/17,19:16:23,0,0.62,23.6,42845.8
4/20/17,19:31:23,0,0.63,23.6,42845.81
4/20/17,19:46:23,0,0.619,23.6,42845.82
4/20/17,20:01:23,0,0.617,23.6,42845.83
4/20/17,20:16:23,0,0.627,23.6,42845.84
4/20/17,20:31:23,0,0.621,23.6,42845.86
4/20/17,20:46:23,0,0.626,23.6,42845.87
4/20/17,21:01:23,0,0.626,23.5,42845.88
4/20/17,21:16:23,0,0.622,23.5,42845.89
4/20/17,21:31:23,0,0.626,23.4,42845.9
4/20/17,21:46:23,0,0.616,23.4,42845.91
4/20/17,22:01:23,0,0.624,23.4,42845.92
4/20/17,22:16:23,0,0.621,23.4,42845.93
4/20/17,22:31:23,0,0.627,23.4,42845.94
4/20/17,22:46:23,0,0.618,23.4,42845.95
4/20/17,23:01:23,0,0.617,23.5,42845.96
4/20/17,23:16:23,0,0.629,23.5,42845.97
4/20/17,23:31:23,0,0.621,23.5,42845.98
4/20/17,23:46:23,0,0.624,23.5,42845.99
4/21/17,0:01:23,0,0.619,23.4,42846
4/21/17,0:16:23,0,0.62,23.4,42846.01
4/21/17,0:31:23,0,0.621,23.4,42846.02
4/21/17,0:46:23,0,0.622,23.4,42846.03
4/21/17,1:01:23,0,0.619,23.4,42846.04
4/21/17,1:16:23,0,0.617,23.4,42846.05
4/21/17,1:31:23,0,0.622,23.3,42846.06
4/21/17,1:46:23,0,0.617,23.3,42846.07
4/21/17,2:01:23,0,0.618,23.3,42846.08
4/21/17,2:16:23,0,0.621,23.3,42846.09
4/21/17,2:31:23,0,0.62,23.3,42846.11
4/21/17,2:46:23,0,0.617,23.3,42846.12
4/21/17,3:01:23,0,0.62,23.2,42846.13
4/21/17,3:16:23,0,0.616,23.2,42846.14
4/21/17,3:31:23,0,0.618,23.2,42846.15
4/21/17,3:46:23,0,0.619,23.2,42846.16
4/21/17,4:01:23,0,0.62,23.2,42846.17
4/21/17,4:16:23,0,0.618,23.1,42846.18
4/21/17,4:31:23,0,0.62,23.1,42846.19
4/21/17,4:46:23,0,0.616,23.1,42846.2
4/21/17,5:01:23,0,0.618,23.1,42846.21
4/21/17,5:16:23,0,0.62,23.1,42846.22
4/21/17,5:31:23,0,0.617,23,42846.23
4/21/17,5:46:23,0,0.615,23,42846.24
4/21/17,6:01:23,0,0.617,23,42846.25
4/21/17,6:16:23,0,0.614,22.9,42846.26
4/21/17,6:31:23,0,0.616,22.9,42846.27
4/21/17,6:46:23,0,0.619,22.9,42846.28
4/21/17,7:01:23,0,0.617,22.9,42846.29
4/21/17,7:16:23,0,0.617,22.9,42846.3
4/21/17,7:31:23,0,0.615,22.9,42846.31
4/21/17,7:46:23,0,0.62,23,42846.32
4/21/17,8:01:23,0,0.622,23,42846.33
4/21/17,8:16:23,0,0.624,23,42846.34
4/21/17,8:31:23,0,0.621,23.1,42846.36
4/21/17,8:46:23,0,0.615,23.2,42846.37
4/21/17,9:01:23,0,0.622,23.2,42846.38
4/21/17,9:16:23,0,0.622,23.3,42846.39
4/21/17,9:31:23,0,0.626,23.4,42846.4
4/21/17,9:46:23,0,0.623,23.6,42846.41
4/21/17,10:01:23,0,0.633,23.8,42846.42
4/21/17,10:16:23,0,0.626,23.9,42846.43
4/21/17,10:31:23,0,0.625,24.2,42846.44
4/21/17,10:46:23,0,0.63,24.3,42846.45
4/21/17,11:01:23,0,0.626,24.6,42846.46
4/21/17,11:16:23,0,0.64,24.7,42846.47
4/21/17,11:31:23,0,0.625,24.8,42846.48
4/21/17,11:46:23,0,0.639,25,42846.49
4/21/17,12:01:23,0,0.628,25.1,42846.5
4/21/17,12:16:23,0,0.635,25.3,42846.51
4/21/17,12:31:23,0,0.63,25.4,42846.52
4/21/17,12:46:23,0,0.63,25.4,42846.53
4/21/17,13:01:23,0,0.634,25.6,42846.54
4/21/17,13:16:23,0,0.624,25.7,42846.55
4/21/17,13:31:23,0,0.629,25.8,42846.56
4/21/17,13:46:23,0,0.631,25.8,42846.57
4/21/17,14:01:23,0,0.641,26,42846.58
4/21/17,14:16:23,0,0.632,26.1,42846.59
4/21/17,14:31:23,0,0.626,26.2,42846.61
4/21/17,14:46:23,0,0.629,26.2,42846.62
4/21/17,15:01:23,0,0.609,26.3,42846.63
4/21/17,15:16:23,0,0.627,26.3,42846.64
4/21/17,15:31:23,0,0.63,26.2,42846.65
4/21/17,15:46:23,0,0.632,26.1,42846.66
4/21/17,16:01:23,0,0.62,26.3,42846.67
4/21/17,16:16:23,0,0.642,26.3,42846.68
4/21/17,16:31:23,0,0.631,26.3,42846.69
4/21/17,16:46:23,0,0.619,26.2,42846.7
4/21/17,17:01:23,0,0.631,26.2,42846.71
4/21/17,17:16:23,0,0.636,26.2,42846.72
4/21/17,17:31:23,0,0.622,26.1,42846.73
4/21/17,17:46:23,0,0.647,26,42846.74
4/21/17,18:01:23,0,0.655,25.9,42846.75
4/21/17,18:16:23,0,0.63,25.8,42846.76
4/21/17,18:31:23,0,0.628,25.7,42846.77
4/21/17,18:46:23,0,0.634,25.6,42846.78
4/21/17,19:01:23,0,0.638,25.6,42846.79
4/21/17,19:16:23,0,0.637,25.5,42846.8
4/21/17,19:31:23,0,0.618,25.4,42846.81
4/21/17,19:46:23,0,0.619,25.4,42846.82
4/21/17,20:01:23,0,0.63,25.3,42846.83
4/21/17,20:16:23,0,0.612,25.3,42846.84
4/21/17,20:31:23,0,0.621,25.2,42846.86
4/21/17,20:46:23,0,0.622,25.2,42846.87
4/21/17,21:01:23,0,0.626,25.1,42846.88
4/21/17,21:16:23,0,0.619,25,42846.89
4/21/17,21:31:23,0,0.622,25,42846.9
4/21/17,21:46:23,0,0.614,25,42846.91
4/21/17,22:01:23,0,0.626,24.9,42846.92
4/21/17,22:16:23,0,0.626,24.9,42846.93
4/21/17,22:31:23,0,0.62,24.9,42846.94
4/21/17,22:46:23,0,0.623,24.9,42846.95
4/21/17,23:01:23,0,0.616,24.8,42846.96
4/21/17,23:16:23,0,0.62,24.8,42846.97
4/21/17,23:31:23,0,0.613,24.7,42846.98
4/21/17,23:46:23,0,0.614,24.7,42846.99
4/22/17,0:01:23,0,0.617,24.6,42847
4/22/17,0:16:23,0,0.614,24.6,42847.01
4/22/17,0:31:23,0,0.618,24.5,42847.02
4/22/17,0:46:23,0,0.614,24.4,42847.03
4/22/17,1:01:23,0,0.614,24.4,42847.04
4/22/17,1:16:23,0,0.618,24.3,42847.05
4/22/17,1:31:23,0,0.614,24.3,42847.06
4/22/17,1:46:23,0,0.617,24.2,42847.07
4/22/17,2:01:23,0,0.618,24.2,42847.08
4/22/17,2:16:23,0,0.612,24.1,42847.09
4/22/17,2:31:23,0,0.613,24,42847.11
4/22/17,2:46:23,0,0.619,23.9,42847.12
4/22/17,3:01:23,0,0.616,23.8,42847.13
4/22/17,3:16:23,0,0.612,23.8,42847.14
4/22/17,3:31:23,0,0.615,23.8,42847.15
4/22/17,3:46:23,0,0.613,23.7,42847.16
4/22/17,4:01:23,0,0.613,23.6,42847.17
4/22/17,4:16:23,0,0.614,23.6,42847.18
4/22/17,4:31:23,0,0.611,23.5,42847.19
4/22/17,4:46:23,0,0.613,23.5,42847.2
4/22/17,5:01:23,0,0.616,23.4,42847.21
4/22/17,5:16:23,0,0.612,23.4,42847.22
4/22/17,5:31:23,0,0.612,23.4,42847.23
4/22/17,5:46:23,0,0.616,23.4,42847.24
4/22/17,6:01:23,0,0.609,23.3,42847.25
4/22/17,6:16:23,0,0.614,23.3,42847.26
4/22/17,6:31:23,0,0.611,23.2,42847.27
4/22/17,6:46:23,0,0.611,23.2,42847.28
4/22/17,7:01:23,0,0.618,23.2,42847.29
4/22/17,7:16:23,0,0.615,23.2,42847.3
4/22/17,7:31:23,0,0.615,23.2,42847.31
4/22/17,7:46:23,0,0.619,23.2,42847.32
4/22/17,8:01:23,0,0.611,23.3,42847.33
4/22/17,8:16:23,0,0.618,23.3,42847.34
4/22/17,8:31:23,0,0.621,23.4,42847.36
4/22/17,8:46:23,0,0.616,23.5,42847.37
4/22/17,9:01:23,0,0.618,23.5,42847.38
4/22/17,9:16:23,0,0.614,23.6,42847.39
4/22/17,9:31:23,0,0.619,23.7,42847.4
4/22/17,9:46:23,0,0.611,23.7,42847.41
4/22/17,10:01:23,0,0.621,23.8,42847.42
4/22/17,10:16:23,0,0.616,23.9,42847.43
4/22/17,10:31:23,0,0.623,24,42847.44
4/22/17,10:46:23,0,0.631,24.2,42847.45
4/22/17,11:01:23,0,0.623,24.5,42847.46
4/22/17,11:16:23,0,0.625,24.6,42847.47
4/22/17,11:31:23,0,0.634,24.6,42847.48
4/22/17,11:46:23,0,0.631,24.8,42847.49
4/22/17,12:01:23,0,0.621,25.1,42847.5
4/22/17,12:16:23,0,0.64,25.4,42847.51
4/22/17,12:31:23,0,0.619,25.4,42847.52
4/22/17,12:46:23,0,0.627,25.5,42847.53
4/22/17,13:01:23,0,0.617,25.4,42847.54
4/22/17,13:16:23,0,0.625,25.5,42847.55
4/22/17,13:31:23,0,0.628,25.4,42847.56
4/22/17,13:46:23,0,0.62,25.4,42847.57
4/22/17,14:01:23,0,0.622,25.6,42847.58
4/22/17,14:16:23,0,0.638,25.8,42847.59
4/22/17,14:31:23,0,0.62,25.8,42847.61
4/22/17,14:46:23,0,0.627,26,42847.62
4/22/17,15:01:23,0,0.65,26,42847.63
4/22/17,15:16:23,0,0.636,26,42847.64
4/22/17,15:31:23,0,0.627,25.7,42847.65
4/22/17,15:46:23,0,0.626,25.8,42847.66
4/22/17,16:01:23,0,0.611,25.7,42847.67
4/22/17,16:16:23,0,0.617,25.7,42847.68
4/22/17,16:31:23,0,0.621,25.7,42847.69
4/22/17,16:46:23,0,0.622,25.7,42847.7
4/22/17,17:01:23,0,0.602,25.7,42847.71
4/22/17,17:16:23,0,0.625,25.7,42847.72
4/22/17,17:31:23,0,0.617,25.6,42847.73
4/22/17,17:46:23,0,0.611,25.6,42847.74
4/22/17,18:01:23,0,0.625,25.6,42847.75
4/22/17,18:16:23,0,0.62,25.6,42847.76
4/22/17,18:31:23,0,0.614,25.5,42847.77
4/22/17,18:46:23,0,0.61,25.5,42847.78
4/22/17,19:01:23,0,0.614,25.4,42847.79
4/22/17,19:16:23,0,0.633,25.4,42847.8
4/22/17,19:31:23,0,0.625,25.4,42847.81
4/22/17,19:46:23,0,0.613,25.3,42847.82
4/22/17,20:01:23,0,0.611,25.3,42847.83
4/22/17,20:16:23,0,0.616,25.2,42847.84
4/22/17,20:31:23,0,0.617,25.1,42847.86
4/22/17,20:46:23,0,0.619,25.1,42847.87
4/22/17,21:01:23,0,0.615,25,42847.88
4/22/17,21:16:23,0,0.615,25,42847.89
4/22/17,21:31:23,0,0.611,24.9,42847.9
4/22/17,21:46:23,0,0.607,24.9,42847.91
4/22/17,22:01:23,0,0.619,24.8,42847.92
4/22/17,22:16:23,0,0.614,24.8,42847.93
4/22/17,22:31:23,0,0.629,24.8,42847.94
4/22/17,22:46:23,0,0.6,24.7,42847.95
4/22/17,23:01:23,0,0.609,24.7,42847.96
4/22/17,23:16:23,0,0.618,24.7,42847.97
4/22/17,23:31:23,0,0.612,24.7,42847.98
4/22/17,23:46:23,0,0.617,24.6,42847.99
4/23/17,0:01:23,0,0.621,24.6,42848
4/23/17,0:16:23,0,0.6,24.6,42848.01
4/23/17,0:31:23,0,0.618,24.6,42848.02
4/23/17,0:46:23,0,0.607,24.5,42848.03
4/23/17,1:01:23,0,0.603,24.5,42848.04
4/23/17,1:16:23,0,0.616,24.4,42848.05
4/23/17,1:31:23,0,0.611,24.4,42848.06
4/23/17,1:46:23,0,0.6,24.3,42848.07
4/23/17,2:01:23,0,0.613,24.3,42848.08
4/23/17,2:16:23,0,0.606,24.2,42848.09
4/23/17,2:31:23,0,0.606,24.2,42848.11
4/23/17,2:46:23,0,0.619,24.2,42848.12
4/23/17,3:01:23,0,0.61,24.1,42848.13
4/23/17,3:16:23,0,0.598,24,42848.14
4/23/17,3:31:23,0,0.614,24,42848.15
4/23/17,3:46:23,0,0.606,23.9,42848.16
4/23/17,4:01:23,0,0.603,23.9,42848.17
4/23/17,4:16:23,0,0.611,23.8,42848.18
4/23/17,4:31:23,0,0.609,23.7,42848.19
4/23/17,4:46:23,0,0.601,23.7,42848.2
4/23/17,5:01:23,0,0.608,23.6,42848.21
4/23/17,5:16:23,0,0.608,23.6,42848.22
4/23/17,5:31:23,0,0.598,23.5,42848.23
4/23/17,5:46:23,0,0.609,23.5,42848.24
4/23/17,6:01:23,0,0.608,23.4,42848.25
4/23/17,6:16:23,0,0.602,23.4,42848.26
4/23/17,6:31:23,0,0.612,23.3,42848.27
4/23/17,6:46:23,0,0.606,23.3,42848.28
4/23/17,7:01:23,0,0.595,23.2,42848.29
4/23/17,7:16:23,0,0.611,23.1,42848.3
4/23/17,7:31:23,0,0.608,23.1,42848.31
4/23/17,7:46:23,0,0.602,23,42848.32
4/23/17,8:01:23,0,0.608,23,42848.33
4/23/17,8:16:23,0,0.603,22.9,42848.34
4/23/17,8:31:23,0,0.599,22.9,42848.36
4/23/17,8:46:23,0,0.613,22.8,42848.37
4/23/17,9:01:23,0,0.608,22.8,42848.38
4/23/17,9:16:23,0,0.604,22.8,42848.39
4/23/17,9:31:23,0,0.61,22.7,42848.4
4/23/17,9:46:23,0,0.602,22.7,42848.41
4/23/17,10:01:23,0,0.604,22.7,42848.42
4/23/17,10:16:23,0,0.617,22.7,42848.43
4/23/17,10:31:23,0,0.605,22.6,42848.44
4/23/17,10:46:23,0,0.6,22.6,42848.45
4/23/17,11:01:23,0,0.604,22.5,42848.46
4/23/17,11:16:23,0,0.602,22.5,42848.47
4/23/17,11:31:23,0,0.598,22.5,42848.48
4/23/17,11:46:23,0,0.606,22.4,42848.49
4/23/17,12:01:23,0,0.599,22.4,42848.5
4/23/17,12:16:23,0,0.602,22.3,42848.51
4/23/17,12:31:23,0,0.594,22.3,42848.52
4/23/17,12:46:23,0,0.606,22.3,42848.53
4/23/17,13:01:23,0,0.6,22.2,42848.54
4/23/17,13:16:23,0,0.605,22.2,42848.55
4/23/17,13:31:23,0,0.604,22.2,42848.56
4/23/17,13:46:23,0,0.6,22.2,42848.57
4/23/17,14:01:23,0,0.604,22.1,42848.58
4/23/17,14:16:23,0,0.601,22.1,42848.59
4/23/17,14:31:23,0,0.598,22.1,42848.61
4/23/17,14:46:23,0,0.604,22.1,42848.62
4/23/17,15:01:23,0,0.597,22,42848.63
4/23/17,15:16:23,0,0.599,22,42848.64
4/23/17,15:31:23,0,0.606,22,42848.65
4/23/17,15:46:23,0,0.597,21.9,42848.66
4/23/17,16:01:23,0,0.6,21.9,42848.67
4/23/17,16:16:23,0,0.604,21.8,42848.68
4/23/17,16:31:23,0,0.602,21.8,42848.69
4/23/17,16:46:23,0,0.592,21.7,42848.7
4/23/17,17:01:23,0,0.605,21.7,42848.71
4/23/17,17:16:23,0,0.599,21.7,42848.72
4/23/17,17:31:23,0,0.597,21.6,42848.73
4/23/17,17:46:23,0,0.609,21.6,42848.74
4/23/17,18:01:23,0,0.602,21.5,42848.75
4/23/17,18:16:23,0,0.595,21.5,42848.76
4/23/17,18:31:23,0,0.605,21.5,42848.77
4/23/17,18:46:23,0,0.597,21.4,42848.78
4/23/17,19:01:23,0,0.589,21.4,42848.79
4/23/17,19:16:23,0,0.6,21.4,42848.8
4/23/17,19:31:23,0,0.602,21.3,42848.81
4/23/17,19:46:23,0,0.595,21.3,42848.82
4/23/17,20:01:23,0,0.609,21.2,42848.83
4/23/17,20:16:23,0,0.6,21.2,42848.84
4/23/17,20:31:23,0,0.596,21.2,42848.86
4/23/17,20:46:23,0,0.599,21.1,42848.87
