Date,Time,ms,LEVEL,TEMPERATURE,DateTime
8/24/17,12:29:00,0,0.875,28.2,42971.52
8/24/17,12:44:00,0,0.872,28.3,42971.53
8/24/17,12:59:00,0,0.868,28.3,42971.54
8/24/17,13:14:00,0,0.872,28.4,42971.55
8/24/17,13:29:00,0,0.874,28.4,42971.56
8/24/17,13:44:00,0,0.871,28.4,42971.57
8/24/17,13:59:00,0,0.886,28.6,42971.58
8/24/17,14:14:00,0,0.871,28.6,42971.59
8/24/17,14:29:00,0,0.877,28.7,42971.6
8/24/17,14:44:00,0,0.884,28.9,42971.61
8/24/17,14:59:00,0,0.873,28.9,42971.62
8/24/17,15:14:00,0,0.886,28.9,42971.63
8/24/17,15:29:00,0,0.871,29,42971.65
8/24/17,15:44:00,0,0.877,29.1,42971.66
8/24/17,15:59:00,0,0.878,29.1,42971.67
8/24/17,16:14:00,0,0.888,29.2,42971.68
8/24/17,16:29:00,0,0.875,29.2,42971.69
8/24/17,16:44:00,0,0.878,29.2,42971.7
8/24/17,16:59:00,0,0.878,29.2,42971.71
8/24/17,17:14:00,0,0.881,29.2,42971.72
8/24/17,17:29:00,0,0.868,29.3,42971.73
8/24/17,17:44:00,0,0.874,29.3,42971.74
8/24/17,17:59:00,0,0.863,29.3,42971.75
8/24/17,18:14:00,0,0.874,29.2,42971.76
8/24/17,18:29:00,0,0.866,29.2,42971.77
8/24/17,18:44:00,0,0.878,29.1,42971.78
8/24/17,18:59:00,0,0.865,29.1,42971.79
8/24/17,19:14:00,0,0.865,29.1,42971.8
8/24/17,19:29:00,0,0.87,29.1,42971.81
8/24/17,19:44:00,0,0.872,29,42971.82
8/24/17,19:59:00,0,0.873,29,42971.83
8/24/17,20:14:00,0,0.875,28.9,42971.84
8/24/17,20:29:00,0,0.862,28.9,42971.85
8/24/17,20:44:00,0,0.856,28.8,42971.86
8/24/17,20:59:00,0,0.867,28.8,42971.87
8/24/17,21:14:00,0,0.861,28.7,42971.88
8/24/17,21:29:00,0,0.87,28.7,42971.9
8/24/17,21:44:00,0,0.863,28.6,42971.91
8/24/17,21:59:00,0,0.873,28.6,42971.92
8/24/17,22:14:00,0,0.864,28.5,42971.93
8/24/17,22:29:00,0,0.873,28.5,42971.94
8/24/17,22:44:00,0,0.851,28.4,42971.95
8/24/17,22:59:00,0,0.868,28.4,42971.96
8/24/17,23:14:00,0,0.867,28.4,42971.97
8/24/17,23:29:00,0,0.874,28.4,42971.98
8/24/17,23:44:00,0,0.863,28.3,42971.99
8/24/17,23:59:00,0,0.865,28.3,42972
8/25/17,0:14:00,0,0.869,28.3,42972.01
8/25/17,0:29:00,0,0.874,28.2,42972.02
8/25/17,0:44:00,0,0.869,28.2,42972.03
8/25/17,0:59:00,0,0.865,28.2,42972.04
8/25/17,1:14:00,0,0.872,28.1,42972.05
8/25/17,1:29:00,0,0.861,28.1,42972.06
8/25/17,1:44:00,0,0.867,28,42972.07
8/25/17,1:59:00,0,0.857,28,42972.08
8/25/17,2:14:00,0,0.87,28,42972.09
8/25/17,2:29:00,0,0.861,27.9,42972.1
8/25/17,2:44:00,0,0.871,27.9,42972.11
8/25/17,2:59:00,0,0.863,27.9,42972.12
8/25/17,3:14:00,0,0.86,27.9,42972.13
8/25/17,3:29:00,0,0.869,27.9,42972.15
8/25/17,3:44:00,0,0.875,27.9,42972.16
8/25/17,3:59:00,0,0.856,27.8,42972.17
8/25/17,4:14:00,0,0.882,27.7,42972.18
8/25/17,4:29:00,0,0.879,27.6,42972.19
8/25/17,4:44:00,0,0.857,27.5,42972.2
8/25/17,4:59:00,0,0.864,27.5,42972.21
8/25/17,5:14:00,0,0.854,27.5,42972.22
8/25/17,5:29:00,0,0.87,27.4,42972.23
8/25/17,5:44:00,0,0.851,27.4,42972.24
8/25/17,5:59:00,0,0.886,27.3,42972.25
8/25/17,6:14:00,0,0.858,27.3,42972.26
8/25/17,6:29:00,0,0.859,27.3,42972.27
8/25/17,6:44:00,0,0.854,27.2,42972.28
8/25/17,6:59:00,0,0.86,27.1,42972.29
8/25/17,7:14:00,0,0.876,27.1,42972.3
8/25/17,7:29:00,0,0.842,27,42972.31
8/25/17,7:44:00,0,0.862,27,42972.32
8/25/17,7:59:00,0,0.86,27,42972.33
8/25/17,8:14:00,0,0.875,27,42972.34
8/25/17,8:29:00,0,0.856,27.1,42972.35
8/25/17,8:44:00,0,0.864,27.1,42972.36
8/25/17,8:59:00,0,0.858,27.2,42972.37
8/25/17,9:14:00,0,0.874,27.2,42972.38
8/25/17,9:29:00,0,0.866,27.3,42972.4
8/25/17,9:44:00,0,0.868,27.3,42972.41
8/25/17,9:59:00,0,0.871,27.4,42972.42
8/25/17,10:14:00,0,0.885,27.5,42972.43
8/25/17,10:29:00,0,0.873,27.5,42972.44
8/25/17,10:44:00,0,0.872,27.6,42972.45
8/25/17,10:59:00,0,0.88,27.8,42972.46
8/25/17,11:14:00,0,0.86,27.9,42972.47
8/25/17,11:29:00,0,0.873,28,42972.48
8/25/17,11:44:00,0,0.884,28.2,42972.49
8/25/17,11:59:00,0,0.88,28.3,42972.5
8/25/17,12:14:00,0,0.878,28.4,42972.51
8/25/17,12:29:00,0,0.878,28.5,42972.52
8/25/17,12:44:00,0,0.893,28.6,42972.53
8/25/17,12:59:00,0,0.891,28.7,42972.54
8/25/17,13:14:00,0,0.892,28.8,42972.55
8/25/17,13:29:00,0,0.863,28.9,42972.56
8/25/17,13:44:00,0,0.864,28.9,42972.57
8/25/17,13:59:00,0,0.891,29,42972.58
8/25/17,14:14:00,0,0.896,29.1,42972.59
8/25/17,14:29:00,0,0.886,29.1,42972.6
8/25/17,14:44:00,0,0.868,29.2,42972.61
8/25/17,14:59:00,0,0.876,29.2,42972.62
8/25/17,15:14:00,0,0.86,29.3,42972.63
8/25/17,15:29:00,0,0.879,29.3,42972.65
8/25/17,15:44:00,0,0.87,29.3,42972.66
8/25/17,15:59:00,0,0.863,29.3,42972.67
8/25/17,16:14:00,0,0.871,29.3,42972.68
8/25/17,16:29:00,0,0.879,29.4,42972.69
8/25/17,16:44:00,0,0.861,29.3,42972.7
8/25/17,16:59:00,0,0.862,29.3,42972.71
8/25/17,17:14:00,0,0.867,29.3,42972.72
8/25/17,17:29:00,0,0.863,29.3,42972.73
8/25/17,17:44:00,0,0.868,29.3,42972.74
8/25/17,17:59:00,0,0.872,29.3,42972.75
8/25/17,18:14:00,0,0.855,29.2,42972.76
8/25/17,18:29:00,0,0.87,29.2,42972.77
8/25/17,18:44:00,0,0.867,29.2,42972.78
8/25/17,18:59:00,0,0.852,29.1,42972.79
8/25/17,19:14:00,0,0.86,29.1,42972.8
8/25/17,19:29:00,0,0.859,29.1,42972.81
8/25/17,19:44:00,0,0.854,29.1,42972.82
8/25/17,19:59:00,0,0.856,29,42972.83
8/25/17,20:14:00,0,0.857,28.9,42972.84
8/25/17,20:29:00,0,0.855,28.9,42972.85
8/25/17,20:44:00,0,0.855,28.9,42972.86
8/25/17,20:59:00,0,0.853,28.8,42972.87
8/25/17,21:14:00,0,0.859,28.8,42972.88
8/25/17,21:29:00,0,0.856,28.7,42972.9
8/25/17,21:44:00,0,0.857,28.7,42972.91
8/25/17,21:59:00,0,0.859,28.6,42972.92
8/25/17,22:14:00,0,0.854,28.5,42972.93
8/25/17,22:29:00,0,0.862,28.5,42972.94
8/25/17,22:44:00,0,0.864,28.4,42972.95
8/25/17,22:59:00,0,0.858,28.4,42972.96
8/25/17,23:14:00,0,0.859,28.3,42972.97
8/25/17,23:29:00,0,0.866,28.3,42972.98
8/25/17,23:44:00,0,0.856,28.2,42972.99
8/25/17,23:59:00,0,0.851,28.2,42973
8/26/17,0:14:00,0,0.857,28.2,42973.01
8/26/17,0:29:00,0,0.854,28.1,42973.02
8/26/17,0:44:00,0,0.865,28.1,42973.03
8/26/17,0:59:00,0,0.859,28.1,42973.04
8/26/17,1:14:00,0,0.858,28,42973.05
8/26/17,1:29:00,0,0.837,28,42973.06
8/26/17,1:44:00,0,0.865,27.9,42973.07
8/26/17,1:59:00,0,0.867,27.9,42973.08
8/26/17,2:14:00,0,0.878,27.8,42973.09
8/26/17,2:29:00,0,0.86,27.8,42973.1
8/26/17,2:44:00,0,0.864,27.8,42973.11
8/26/17,2:59:00,0,0.862,27.8,42973.12
8/26/17,3:14:00,0,0.861,27.7,42973.13
8/26/17,3:29:00,0,0.851,27.7,42973.15
8/26/17,3:44:00,0,0.858,27.7,42973.16
8/26/17,3:59:00,0,0.858,27.6,42973.17
8/26/17,4:14:00,0,0.869,27.6,42973.18
8/26/17,4:29:00,0,0.873,27.5,42973.19
8/26/17,4:44:00,0,0.87,27.4,42973.2
8/26/17,4:59:00,0,0.843,27.4,42973.21
8/26/17,5:14:00,0,0.841,27.3,42973.22
8/26/17,5:29:00,0,0.87,27.3,42973.23
8/26/17,5:44:00,0,0.868,27.2,42973.24
8/26/17,5:59:00,0,0.858,27.2,42973.25
8/26/17,6:14:00,0,0.851,27.1,42973.26
8/26/17,6:29:00,0,0.865,27.1,42973.27
8/26/17,6:44:00,0,0.855,27.1,42973.28
8/26/17,6:59:00,0,0.849,27,42973.29
8/26/17,7:14:00,0,0.841,27,42973.3
8/26/17,7:29:00,0,0.857,27,42973.31
8/26/17,7:44:00,0,0.854,26.9,42973.32
8/26/17,7:59:00,0,0.847,26.9,42973.33
8/26/17,8:14:00,0,0.845,26.9,42973.34
8/26/17,8:29:00,0,0.848,26.9,42973.35
8/26/17,8:44:00,0,0.856,26.9,42973.36
8/26/17,8:59:00,0,0.878,27,42973.37
8/26/17,9:14:00,0,0.869,27,42973.38
8/26/17,9:29:00,0,0.859,27.1,42973.4
8/26/17,9:44:00,0,0.854,27.2,42973.41
8/26/17,9:59:00,0,0.864,27.2,42973.42
8/26/17,10:14:00,0,0.849,27.3,42973.43
8/26/17,10:29:00,0,0.866,27.4,42973.44
8/26/17,10:44:00,0,0.885,27.5,42973.45
8/26/17,10:59:00,0,0.845,27.6,42973.46
8/26/17,11:14:00,0,0.886,27.7,42973.47
8/26/17,11:29:00,0,0.884,27.7,42973.48
8/26/17,11:44:00,0,0.865,27.8,42973.49
8/26/17,11:59:00,0,0.897,27.9,42973.5
8/26/17,12:14:00,0,0.879,28.1,42973.51
8/26/17,12:29:00,0,0.849,28.2,42973.52
8/26/17,12:44:00,0,0.888,28.2,42973.53
8/26/17,12:59:00,0,0.864,28.3,42973.54
8/26/17,13:14:00,0,0.866,28.2,42973.55
8/26/17,13:29:00,0,0.849,28.3,42973.56
8/26/17,13:44:00,0,0.883,28.5,42973.57
8/26/17,13:59:00,0,0.887,28.6,42973.58
8/26/17,14:14:00,0,0.867,28.7,42973.59
8/26/17,14:29:00,0,0.842,28.7,42973.6
8/26/17,14:44:00,0,0.868,28.7,42973.61
8/26/17,14:59:00,0,0.858,28.8,42973.62
8/26/17,15:14:00,0,0.847,28.8,42973.63
8/26/17,15:29:00,0,0.87,28.8,42973.65
8/26/17,15:44:00,0,0.834,28.8,42973.66
8/26/17,15:59:00,0,0.86,28.8,42973.67
8/26/17,16:14:00,0,0.865,28.9,42973.68
8/26/17,16:29:00,0,0.853,28.9,42973.69
8/26/17,16:44:00,0,0.858,28.9,42973.7
8/26/17,16:59:00,0,0.865,28.9,42973.71
8/26/17,17:14:00,0,0.857,28.9,42973.72
8/26/17,17:29:00,0,0.855,28.9,42973.73
8/26/17,17:44:00,0,0.846,28.9,42973.74
8/26/17,17:59:00,0,0.852,28.9,42973.75
8/26/17,18:14:00,0,0.843,28.9,42973.76
8/26/17,18:29:00,0,0.889,28.8,42973.77
8/26/17,18:44:00,0,0.858,28.7,42973.78
8/26/17,18:59:00,0,0.867,28.6,42973.79
8/26/17,19:14:00,0,0.84,28.6,42973.8
8/26/17,19:29:00,0,0.845,28.5,42973.81
8/26/17,19:44:00,0,0.832,28.5,42973.82
8/26/17,19:59:00,0,0.858,28.5,42973.83
8/26/17,20:14:00,0,0.843,28.5,42973.84
8/26/17,20:29:00,0,0.868,28.4,42973.85
8/26/17,20:44:00,0,0.857,28.3,42973.86
8/26/17,20:59:00,0,0.878,28.1,42973.87
8/26/17,21:14:00,0,0.865,28,42973.88
8/26/17,21:29:00,0,0.855,28,42973.9
8/26/17,21:44:00,0,0.849,27.9,42973.91
8/26/17,21:59:00,0,0.818,27.8,42973.92
8/26/17,22:14:00,0,0.833,27.8,42973.93
8/26/17,22:29:00,0,0.853,27.8,42973.94
8/26/17,22:44:00,0,0.854,27.8,42973.95
8/26/17,22:59:00,0,0.845,27.7,42973.96
8/26/17,23:14:00,0,0.856,27.7,42973.97
8/26/17,23:29:00,0,0.849,27.6,42973.98
8/26/17,23:44:00,0,0.861,27.5,42973.99
8/26/17,23:59:00,0,0.85,27.5,42974
8/27/17,0:14:00,0,0.862,27.4,42974.01
8/27/17,0:29:00,0,0.848,27.3,42974.02
8/27/17,0:44:00,0,0.862,27.3,42974.03
8/27/17,0:59:00,0,0.859,27.3,42974.04
8/27/17,1:14:00,0,0.854,27.2,42974.05
8/27/17,1:29:00,0,0.851,27.2,42974.06
8/27/17,1:44:00,0,0.868,27.1,42974.07
8/27/17,1:59:00,0,0.858,27.1,42974.08
8/27/17,2:14:00,0,0.853,27.1,42974.09
8/27/17,2:29:00,0,0.835,27,42974.1
8/27/17,2:44:00,0,0.845,26.9,42974.11
8/27/17,2:59:00,0,0.857,26.8,42974.12
8/27/17,3:14:00,0,0.855,26.6,42974.13
8/27/17,3:29:00,0,0.879,26.6,42974.15
8/27/17,3:44:00,0,0.852,26.4,42974.16
8/27/17,3:59:00,0,0.872,26.4,42974.17
8/27/17,4:14:00,0,0.874,26.4,42974.18
8/27/17,4:29:00,0,0.879,26.3,42974.19
8/27/17,4:44:00,0,0.864,26.2,42974.2
8/27/17,4:59:00,0,0.861,26.2,42974.21
8/27/17,5:14:00,0,0.853,26.2,42974.22
8/27/17,5:29:00,0,0.841,26.3,42974.23
8/27/17,5:44:00,0,0.865,26.2,42974.24
8/27/17,5:59:00,0,0.853,26.2,42974.25
8/27/17,6:14:00,0,0.852,26.1,42974.26
8/27/17,6:29:00,0,0.849,26.1,42974.27
8/27/17,6:44:00,0,0.834,26,42974.28
8/27/17,6:59:00,0,0.853,25.9,42974.29
8/27/17,7:14:00,0,0.87,25.9,42974.3
8/27/17,7:29:00,0,0.863,25.8,42974.31
8/27/17,7:44:00,0,0.847,25.8,42974.32
8/27/17,7:59:00,0,0.845,25.7,42974.33
8/27/17,8:14:00,0,0.836,25.8,42974.34
8/27/17,8:29:00,0,0.848,25.7,42974.35
8/27/17,8:44:00,0,0.852,25.7,42974.36
8/27/17,8:59:00,0,0.843,25.7,42974.37
8/27/17,9:14:00,0,0.854,25.8,42974.38
8/27/17,9:29:00,0,0.856,25.8,42974.4
8/27/17,9:44:00,0,0.864,25.8,42974.41
8/27/17,9:59:00,0,0.857,25.9,42974.42
8/27/17,10:14:00,0,0.856,25.9,42974.43
8/27/17,10:29:00,0,0.841,26,42974.44
8/27/17,10:44:00,0,0.835,26.1,42974.45
8/27/17,10:59:00,0,0.877,26.2,42974.46
8/27/17,11:14:00,0,0.882,26.2,42974.47
8/27/17,11:29:00,0,0.865,26.4,42974.48
8/27/17,11:44:00,0,0.894,26.4,42974.49
8/27/17,11:59:00,0,0.851,26.5,42974.5
8/27/17,12:14:00,0,0.859,26.7,42974.51
8/27/17,12:29:00,0,0.826,26.7,42974.52
8/27/17,12:44:00,0,0.84,26.8,42974.53
8/27/17,12:59:00,0,0.892,26.9,42974.54
8/27/17,13:14:00,0,0.869,26.9,42974.55
8/27/17,13:29:00,0,0.848,27.1,42974.56
8/27/17,13:44:00,0,0.868,27.2,42974.57
8/27/17,13:59:00,0,0.847,27.2,42974.58
8/27/17,14:14:00,0,0.88,27.3,42974.59
8/27/17,14:29:00,0,0.888,27.3,42974.6
8/27/17,14:44:00,0,0.874,27.4,42974.61
8/27/17,14:59:00,0,0.899,27.5,42974.62
8/27/17,15:14:00,0,0.894,27.5,42974.63
8/27/17,15:29:00,0,0.848,27.5,42974.65
8/27/17,15:44:00,0,0.897,27.6,42974.66
8/27/17,15:59:00,0,0.859,27.5,42974.67
8/27/17,16:14:00,0,0.86,27.5,42974.68
8/27/17,16:29:00,0,0.857,27.4,42974.69
8/27/17,16:44:00,0,0.858,27.4,42974.7
8/27/17,16:59:00,0,0.859,27.4,42974.71
8/27/17,17:14:00,0,0.857,27.4,42974.72
8/27/17,17:29:00,0,0.87,27.3,42974.73
8/27/17,17:44:00,0,0.86,27.3,42974.74
8/27/17,17:59:00,0,0.837,27.3,42974.75
8/27/17,18:14:00,0,0.869,27.2,42974.76
8/27/17,18:29:00,0,0.874,27.1,42974.77
8/27/17,18:44:00,0,0.867,27.1,42974.78
8/27/17,18:59:00,0,0.866,26.9,42974.79
8/27/17,19:14:00,0,0.847,26.8,42974.8
8/27/17,19:29:00,0,0.86,26.7,42974.81
8/27/17,19:44:00,0,0.845,26.7,42974.82
8/27/17,19:59:00,0,0.831,26.5,42974.83
8/27/17,20:14:00,0,0.847,26.5,42974.84
8/27/17,20:29:00,0,0.836,26.4,42974.85
8/27/17,20:44:00,0,0.837,26.3,42974.86
8/27/17,20:59:00,0,0.845,26.1,42974.87
8/27/17,21:14:00,0,0.846,26.1,42974.88
8/27/17,21:29:00,0,0.845,26,42974.9
8/27/17,21:44:00,0,0.834,25.9,42974.91
8/27/17,21:59:00,0,0.845,25.8,42974.92
8/27/17,22:14:00,0,0.857,25.7,42974.93
8/27/17,22:29:00,0,0.848,25.7,42974.94
8/27/17,22:44:00,0,0.856,25.5,42974.95
8/27/17,22:59:00,0,0.845,25.5,42974.96
8/27/17,23:14:00,0,0.842,25.5,42974.97
8/27/17,23:29:00,0,0.853,25.4,42974.98
8/27/17,23:44:00,0,0.85,25.4,42974.99
8/27/17,23:59:00,0,0.839,25.2,42975
8/28/17,0:14:00,0,0.849,25.1,42975.01
8/28/17,0:29:00,0,0.829,25.1,42975.02
8/28/17,0:44:00,0,0.839,25,42975.03
8/28/17,0:59:00,0,0.849,25,42975.04
8/28/17,1:14:00,0,0.868,24.9,42975.05
8/28/17,1:29:00,0,0.858,24.8,42975.06
8/28/17,1:44:00,0,0.862,24.8,42975.07
8/28/17,1:59:00,0,0.865,24.7,42975.08
8/28/17,2:14:00,0,0.865,24.6,42975.09
8/28/17,2:29:00,0,0.871,24.5,42975.1
8/28/17,2:44:00,0,0.852,24.5,42975.11
8/28/17,2:59:00,0,0.845,24.5,42975.12
8/28/17,3:14:00,0,0.832,24.3,42975.13
8/28/17,3:29:00,0,0.863,24.3,42975.15
8/28/17,3:44:00,0,0.814,24.2,42975.16
8/28/17,3:59:00,0,0.829,24.2,42975.17
8/28/17,4:14:00,0,0.849,24.2,42975.18
8/28/17,4:29:00,0,0.843,24.2,42975.19
8/28/17,4:44:00,0,0.843,24.1,42975.2
8/28/17,4:59:00,0,0.8,24,42975.21
8/28/17,5:14:00,0,0.858,24,42975.22
8/28/17,5:29:00,0,0.842,23.9,42975.23
8/28/17,5:44:00,0,0.846,23.9,42975.24
8/28/17,5:59:00,0,0.846,23.8,42975.25
8/28/17,6:14:00,0,0.84,23.8,42975.26
8/28/17,6:29:00,0,0.842,23.8,42975.27
8/28/17,6:44:00,0,0.843,23.7,42975.28
8/28/17,6:59:00,0,0.841,23.6,42975.29
8/28/17,7:14:00,0,0.852,23.6,42975.3
8/28/17,7:29:00,0,0.819,23.5,42975.31
8/28/17,7:44:00,0,0.853,23.5,42975.32
8/28/17,7:59:00,0,0.821,23.5,42975.33
8/28/17,8:14:00,0,0.843,23.5,42975.34
8/28/17,8:29:00,0,0.834,23.5,42975.35
8/28/17,8:44:00,0,0.839,23.5,42975.36
8/28/17,8:59:00,0,0.84,23.4,42975.37
8/28/17,9:14:00,0,0.824,23.4,42975.38
8/28/17,9:29:00,0,0.843,23.4,42975.4
8/28/17,9:44:00,0,0.836,23.3,42975.41
8/28/17,9:59:00,0,0.866,23.3,42975.42
8/28/17,10:14:00,0,0.843,23.4,42975.43
8/28/17,10:29:00,0,0.805,23.4,42975.44
8/28/17,10:44:00,0,0.856,23.4,42975.45
8/28/17,10:59:00,0,0.852,23.5,42975.46
8/28/17,11:14:00,0,0.834,23.5,42975.47
8/28/17,11:29:00,0,0.848,23.5,42975.48
8/28/17,11:44:00,0,0.777,23.7,42975.49
8/28/17,11:59:00,0,0.883,23.7,42975.5
8/28/17,12:14:00,0,0.861,23.8,42975.51
8/28/17,12:29:00,0,0.859,23.8,42975.52
8/28/17,12:44:00,0,0.85,23.8,42975.53
8/28/17,12:59:00,0,0.818,23.9,42975.54
8/28/17,13:14:00,0,0.862,23.9,42975.55
8/28/17,13:29:00,0,0.798,23.9,42975.56
8/28/17,13:44:00,0,0.846,23.8,42975.57
8/28/17,13:59:00,0,0.856,23.9,42975.58
8/28/17,14:14:00,0,0.859,23.9,42975.59
8/28/17,14:29:00,0,0.83,23.9,42975.6
8/28/17,14:44:00,0,0.862,24,42975.61
8/28/17,14:59:00,0,0.864,24.1,42975.62
8/28/17,15:14:00,0,0.846,24.1,42975.63
8/28/17,15:29:00,0,0.842,24.2,42975.65
8/28/17,15:44:00,0,0.825,24.2,42975.66
8/28/17,15:59:00,0,0.845,24.2,42975.67
8/28/17,16:14:00,0,0.839,24.2,42975.68
8/28/17,16:29:00,0,0.849,24.2,42975.69
8/28/17,16:44:00,0,0.863,24.2,42975.7
8/28/17,16:59:00,0,0.85,24.1,42975.71
8/28/17,17:14:00,0,0.855,24.2,42975.72
8/28/17,17:29:00,0,0.842,24.2,42975.73
8/28/17,17:44:00,0,0.831,24.2,42975.74
8/28/17,17:59:00,0,0.84,24.2,42975.75
8/28/17,18:14:00,0,0.849,24.2,42975.76
8/28/17,18:29:00,0,0.846,24.2,42975.77
8/28/17,18:44:00,0,0.843,24.2,42975.78
8/28/17,18:59:00,0,0.815,24.2,42975.79
8/28/17,19:14:00,0,0.861,24.1,42975.8
8/28/17,19:29:00,0,0.827,24.1,42975.81
8/28/17,19:44:00,0,0.839,24.1,42975.82
8/28/17,19:59:00,0,0.842,24,42975.83
8/28/17,20:14:00,0,0.838,24,42975.84
8/28/17,20:29:00,0,0.844,24,42975.85
8/28/17,20:44:00,0,0.82,24,42975.86
8/28/17,20:59:00,0,0.832,24.1,42975.87
8/28/17,21:14:00,0,0.829,24.1,42975.88
8/28/17,21:29:00,0,0.814,24.1,42975.9
8/28/17,21:44:00,0,0.843,24.1,42975.91
8/28/17,21:59:00,0,0.851,24.1,42975.92
8/28/17,22:14:00,0,0.832,24.1,42975.93
8/28/17,22:29:00,0,0.835,24.1,42975.94
8/28/17,22:44:00,0,0.848,24,42975.95
8/28/17,22:59:00,0,0.821,24,42975.96
8/28/17,23:14:00,0,0.834,23.9,42975.97
8/28/17,23:29:00,0,0.84,23.9,42975.98
8/28/17,23:44:00,0,0.838,23.9,42975.99
8/28/17,23:59:00,0,0.848,23.9,42976
8/29/17,0:14:00,0,0.856,24,42976.01
8/29/17,0:29:00,0,0.831,24.1,42976.02
8/29/17,0:44:00,0,0.822,24.1,42976.03
8/29/17,0:59:00,0,0.827,24.1,42976.04
8/29/17,1:14:00,0,0.848,24.1,42976.05
8/29/17,1:29:00,0,0.844,24.2,42976.06
8/29/17,1:44:00,0,0.834,24.1,42976.07
8/29/17,1:59:00,0,0.856,24.1,42976.08
8/29/17,2:14:00,0,0.828,24.1,42976.09
8/29/17,2:29:00,0,0.811,24.1,42976.1
8/29/17,2:44:00,0,0.845,24,42976.11
8/29/17,2:59:00,0,0.811,24,42976.12
8/29/17,3:14:00,0,0.836,24.1,42976.13
8/29/17,3:29:00,0,0.838,24.1,42976.15
8/29/17,3:44:00,0,0.827,24,42976.16
8/29/17,3:59:00,0,0.844,24,42976.17
8/29/17,4:14:00,0,0.834,23.9,42976.18
8/29/17,4:29:00,0,0.842,23.9,42976.19
8/29/17,4:44:00,0,0.866,23.8,42976.2
8/29/17,4:59:00,0,0.88,23.7,42976.21
8/29/17,5:14:00,0,0.843,23.7,42976.22
8/29/17,5:29:00,0,0.826,23.7,42976.23
8/29/17,5:44:00,0,0.861,23.7,42976.24
8/29/17,5:59:00,0,0.853,23.7,42976.25
8/29/17,6:14:00,0,0.851,23.7,42976.26
8/29/17,6:29:00,0,0.839,23.7,42976.27
8/29/17,6:44:00,0,0.824,23.6,42976.28
8/29/17,6:59:00,0,0.837,23.6,42976.29
8/29/17,7:14:00,0,0.814,23.6,42976.3
8/29/17,7:29:00,0,0.831,23.6,42976.31
8/29/17,7:44:00,0,0.829,23.6,42976.32
8/29/17,7:59:00,0,0.845,23.6,42976.33
8/29/17,8:14:00,0,0.836,23.6,42976.34
8/29/17,8:29:00,0,0.834,23.6,42976.35
8/29/17,8:44:00,0,0.841,23.6,42976.36
8/29/17,8:59:00,0,0.839,23.6,42976.37
8/29/17,9:14:00,0,0.837,23.6,42976.38
8/29/17,9:29:00,0,0.828,23.6,42976.4
8/29/17,9:44:00,0,0.831,23.6,42976.41
