Date,Time,ms,LEVEL,TEMPERATURE
5/20/2019,12:00:19 PM,0,0.565,14.4
5/20/2019,1:00:19 PM,0,0.587,14.7
5/20/2019,2:00:19 PM,0,0.572,15.1
5/20/2019,3:00:19 PM,0,0.555,15.5
5/20/2019,4:00:19 PM,0,0.582,15.6
5/20/2019,5:00:19 PM,0,0.559,15.7
5/20/2019,6:00:19 PM,0,0.566,15.9
5/20/2019,7:00:19 PM,0,0.581,15.9
5/20/2019,8:00:19 PM,0,0.54,15.8
5/20/2019,9:00:19 PM,0,0.535,15.6
5/20/2019,10:00:19 PM,0,0.575,15.3
5/20/2019,11:00:19 PM,0,0.587,15.1
5/21/2019,12:00:19 AM,0,0.563,14.9
5/21/2019,1:00:19 AM,0,0.566,14.8
5/21/2019,2:00:19 AM,0,0.559,14.6
5/21/2019,3:00:19 AM,0,0.566,14.4
5/21/2019,4:00:19 AM,0,0.538,14.2
5/21/2019,5:00:19 AM,0,0.563,14
5/21/2019,6:00:19 AM,0,0.56,13.7
5/21/2019,7:00:19 AM,0,0.558,13.6
5/21/2019,8:00:19 AM,0,0.559,13.5
5/21/2019,9:00:19 AM,0,0.555,13.6
5/21/2019,10:00:19 AM,0,0.562,13.8
5/21/2019,11:00:19 AM,0,0.551,13.8
5/21/2019,12:00:19 PM,0,0.543,13.9
5/21/2019,1:00:19 PM,0,0.553,14
5/21/2019,2:00:19 PM,0,0.54,14.1
5/21/2019,3:00:19 PM,0,0.535,13.9
5/21/2019,4:00:19 PM,0,0.524,14.1
5/21/2019,5:00:19 PM,0,0.536,14.1
5/21/2019,6:00:19 PM,0,0.523,14.2
5/21/2019,7:00:19 PM,0,0.516,14.2
5/21/2019,8:00:19 PM,0,0.53,14
5/21/2019,9:00:19 PM,0,0.533,13.8
5/21/2019,10:00:19 PM,0,0.525,13.5
5/21/2019,11:00:19 PM,0,0.525,13.3
5/22/2019,12:00:19 AM,0,0.522,13
5/22/2019,1:00:19 AM,0,0.537,12.8
5/22/2019,2:00:19 AM,0,0.606,12.7
5/22/2019,3:00:19 AM,0,0.526,12.7
5/22/2019,4:00:19 AM,0,0.508,12.6
5/22/2019,5:00:19 AM,0,0.551,12.5
5/22/2019,6:00:19 AM,0,0.588,12
5/22/2019,7:00:19 AM,0,0.557,12
5/22/2019,8:00:19 AM,0,0.579,12
5/22/2019,9:00:19 AM,0,0.572,12.1
5/22/2019,10:00:19 AM,0,0.546,12.4
5/22/2019,11:00:19 AM,0,0.568,12.8
5/22/2019,12:00:19 PM,0,0.563,14.2
5/22/2019,1:00:19 PM,0,0.575,15.5
5/22/2019,2:00:19 PM,0,0.568,16.9
5/22/2019,3:00:19 PM,0,0.564,18.3
5/22/2019,4:00:19 PM,0,0.568,19.2
5/22/2019,5:00:19 PM,0,0.582,19.9
5/22/2019,6:00:19 PM,0,0.575,20.2
5/22/2019,7:00:19 PM,0,0.585,20.1
5/22/2019,8:00:19 PM,0,0.58,19.8
5/22/2019,9:00:19 PM,0,0.577,19.6
5/22/2019,10:00:19 PM,0,0.581,19.3
5/22/2019,11:00:19 PM,0,0.578,19.3
5/23/2019,12:00:19 AM,0,0.598,19.2
5/23/2019,1:00:19 AM,0,0.573,19.1
5/23/2019,2:00:19 AM,0,0.547,19.1
5/23/2019,3:00:19 AM,0,0.588,19.2
5/23/2019,4:00:19 AM,0,0.58,18.8
5/23/2019,5:00:19 AM,0,0.604,18.8
5/23/2019,6:00:19 AM,0,0.603,18.6
5/23/2019,7:00:19 AM,0,0.595,18.2
5/23/2019,8:00:19 AM,0,0.578,17.6
5/23/2019,9:00:19 AM,0,0.588,17.4
5/23/2019,10:00:19 AM,0,0.595,17.6
5/23/2019,11:00:19 AM,0,0.585,17.9
5/23/2019,12:00:19 PM,0,0.591,18.3
