Date,Time,ms,LEVEL,TEMPERATURE
5/20/2019,12:00:19 PM,0,0.676,15.6
5/20/2019,1:00:19 PM,0,0.692,15.7
5/20/2019,2:00:19 PM,0,0.677,15.8
5/20/2019,3:00:19 PM,0,0.663,16.2
5/20/2019,4:00:19 PM,0,0.684,16.2
5/20/2019,5:00:19 PM,0,0.661,16.2
5/20/2019,6:00:19 PM,0,0.674,16.2
5/20/2019,7:00:19 PM,0,0.686,16.2
5/20/2019,8:00:19 PM,0,0.645,16.2
5/20/2019,9:00:19 PM,0,0.64,16
5/20/2019,10:00:19 PM,0,0.683,15.8
5/20/2019,11:00:19 PM,0,0.692,15.6
5/21/2019,12:00:19 AM,0,0.671,15.5
5/21/2019,1:00:19 AM,0,0.668,15.3
5/21/2019,2:00:19 AM,0,0.664,15.2
5/21/2019,3:00:19 AM,0,0.668,15.1
5/21/2019,4:00:19 AM,0,0.637,15
5/21/2019,5:00:19 AM,0,0.668,14.9
5/21/2019,6:00:19 AM,0,0.662,14.9
5/21/2019,7:00:19 AM,0,0.66,14.9
5/21/2019,8:00:19 AM,0,0.667,14.8
5/21/2019,9:00:19 AM,0,0.66,14.8
5/21/2019,10:00:19 AM,0,0.667,15
5/21/2019,11:00:19 AM,0,0.659,15.1
5/21/2019,12:00:19 PM,0,0.648,15.2
5/21/2019,1:00:19 PM,0,0.658,15.3
5/21/2019,2:00:19 PM,0,0.645,15.3
5/21/2019,3:00:19 PM,0,0.637,15.3
5/21/2019,4:00:19 PM,0,0.623,15.2
5/21/2019,5:00:19 PM,0,0.639,15.2
5/21/2019,6:00:19 PM,0,0.631,15.1
5/21/2019,7:00:19 PM,0,0.624,15.1
5/21/2019,8:00:19 PM,0,0.635,14.9
5/21/2019,9:00:19 PM,0,0.641,14.8
5/21/2019,10:00:19 PM,0,0.633,14.6
5/21/2019,11:00:19 PM,0,0.633,14.6
5/22/2019,12:00:19 AM,0,0.624,14.5
5/22/2019,1:00:19 AM,0,0.639,14.4
5/22/2019,2:00:19 AM,0,0.711,14.3
5/22/2019,3:00:19 AM,0,0.631,14
5/22/2019,4:00:19 AM,0,0.622,14.1
5/22/2019,5:00:19 AM,0,0.65,14.1
5/22/2019,6:00:19 AM,0,0.693,14
5/22/2019,7:00:19 AM,0,0.662,14
5/22/2019,8:00:19 AM,0,0.681,14
5/22/2019,9:00:19 AM,0,0.674,14.1
5/22/2019,10:00:19 AM,0,0.648,14.2
5/22/2019,11:00:19 AM,0,0.667,14.4
5/22/2019,12:00:19 PM,0,0.665,14.9
5/22/2019,1:00:19 PM,0,0.677,15.4
5/22/2019,2:00:19 PM,0,0.67,15.9
5/22/2019,3:00:19 PM,0,0.663,16.6
5/22/2019,4:00:19 PM,0,0.673,17.2
5/22/2019,5:00:19 PM,0,0.678,17.6
5/22/2019,6:00:19 PM,0,0.686,17.8
5/22/2019,7:00:19 PM,0,0.678,17.8
5/22/2019,8:00:19 PM,0,0.681,17.7
5/22/2019,9:00:19 PM,0,0.688,17.6
5/22/2019,10:00:19 PM,0,0.682,17.6
5/22/2019,11:00:19 PM,0,0.68,17.6
5/23/2019,12:00:19 AM,0,0.7,17.6
5/23/2019,1:00:19 AM,0,0.669,17.7
5/23/2019,2:00:19 AM,0,0.661,17.8
5/23/2019,3:00:19 AM,0,0.692,17.8
5/23/2019,4:00:19 AM,0,0.688,17.8
5/23/2019,5:00:19 AM,0,0.712,17.7
5/23/2019,6:00:19 AM,0,0.708,17.5
5/23/2019,7:00:19 AM,0,0.703,17.4
5/23/2019,8:00:19 AM,0,0.689,17.3
5/23/2019,9:00:19 AM,0,0.696,17.1
5/23/2019,10:00:19 AM,0,0.706,16.9
5/23/2019,11:00:19 AM,0,0.701,17.1
5/23/2019,12:00:19 PM,0,0.705,17.2
5/23/2019,1:00:19 PM,0,0.704,17.5
5/23/2019,2:00:19 PM,0,0.696,17.8
5/23/2019,3:00:19 PM,0,0.692,18.4
5/23/2019,4:00:19 PM,0,0.68,18.9
5/23/2019,5:00:19 PM,0,0.69,19.1
5/23/2019,6:00:19 PM,0,0.704,19.5
5/23/2019,7:00:19 PM,0,0.691,19.7
5/23/2019,8:00:19 PM,0,0.685,19.4
5/23/2019,9:00:19 PM,0,0.698,19.2
5/23/2019,10:00:19 PM,0,0.696,19.1
5/23/2019,11:00:19 PM,0,0.69,19
5/24/2019,12:00:19 AM,0,0.679,18.9
5/24/2019,1:00:19 AM,0,0.672,18.6
5/24/2019,2:00:19 AM,0,0.684,18.5
5/24/2019,3:00:19 AM,0,0.679,18.3
5/24/2019,4:00:19 AM,0,0.675,18.2
5/24/2019,5:00:19 AM,0,0.669,18.1
5/24/2019,6:00:19 AM,0,0.704,18
5/24/2019,7:00:19 AM,0,0.69,17.9
5/24/2019,8:00:19 AM,0,0.659,17.9
5/24/2019,9:00:19 AM,0,0.656,17.8
5/24/2019,10:00:19 AM,0,0.695,17.9
5/24/2019,11:00:19 AM,0,0.677,17.8
5/24/2019,12:00:19 PM,0,0.696,17.8
5/24/2019,1:00:19 PM,0,0.719,17.7
5/24/2019,2:00:19 PM,0,0.65,17.7
5/24/2019,3:00:19 PM,0,0.655,17.9
5/24/2019,4:00:19 PM,0,0.679,18.1
5/24/2019,5:00:19 PM,0,0.695,18.2
5/24/2019,6:00:19 PM,0,0.661,18.4
5/24/2019,7:00:19 PM,0,0.679,18.3
5/24/2019,8:00:19 PM,0,0.677,18.2
5/24/2019,9:00:19 PM,0,0.692,18
5/24/2019,10:00:19 PM,0,0.689,18
5/24/2019,11:00:19 PM,0,0.692,17.9
5/25/2019,12:00:19 AM,0,0.678,17.9
5/25/2019,1:00:19 AM,0,0.694,17.8
5/25/2019,2:00:19 AM,0,0.686,17.8
5/25/2019,3:00:19 AM,0,0.665,17.9
5/25/2019,4:00:19 AM,0,0.691,18
5/25/2019,5:00:19 AM,0,0.72,18
5/25/2019,6:00:19 AM,0,0.719,17.9
5/25/2019,7:00:19 AM,0,0.733,17.9
5/25/2019,8:00:19 AM,0,0.721,17.9
5/25/2019,9:00:19 AM,0,0.71,18.1
5/25/2019,10:00:19 AM,0,0.707,18.3
5/25/2019,11:00:19 AM,0,0.709,18.4
5/25/2019,12:00:19 PM,0,0.736,18.4
5/25/2019,1:00:19 PM,0,0.695,18.6
5/25/2019,2:00:19 PM,0,0.704,19.1
5/25/2019,3:00:19 PM,0,0.705,19.6
5/25/2019,4:00:19 PM,0,0.714,20.1
5/25/2019,5:00:19 PM,0,0.718,20.5
