Date,Time,ms,LEVEL,TEMPERATURE
5/23/2019,7:00:19 PM,0,0.541,21.6
5/23/2019,8:00:19 PM,0,0.538,21.3
5/23/2019,9:00:19 PM,0,0.551,20.9
5/23/2019,10:00:19 PM,0,0.549,20.7
5/23/2019,11:00:19 PM,0,0.543,20.5
5/24/2019,12:00:19 AM,0,0.532,20.3
5/24/2019,1:00:19 AM,0,0.525,20
5/24/2019,2:00:19 AM,0,0.54,19.9
5/24/2019,3:00:19 AM,0,0.532,19.7
5/24/2019,4:00:19 AM,0,0.528,19.5
5/24/2019,5:00:19 AM,0,0.525,19.3
5/24/2019,6:00:19 AM,0,0.551,19.3
5/24/2019,7:00:19 AM,0,0.552,19
5/24/2019,8:00:19 AM,0,0.515,18.8
5/24/2019,9:00:19 AM,0,0.512,18.8
5/24/2019,10:00:19 AM,0,0.542,18.7
5/24/2019,11:00:19 AM,0,0.533,18.7
5/24/2019,12:00:19 PM,0,0.555,18.6
5/24/2019,1:00:19 PM,0,0.59,18.5
5/24/2019,2:00:19 PM,0,0.506,18.5
5/24/2019,3:00:19 PM,0,0.517,18.6
5/24/2019,4:00:19 PM,0,0.542,18.9
5/24/2019,5:00:19 PM,0,0.557,19.1
5/24/2019,6:00:19 PM,0,0.517,19.2
5/24/2019,7:00:19 PM,0,0.542,19.3
5/24/2019,8:00:19 PM,0,0.539,19.2
5/24/2019,9:00:19 PM,0,0.551,19.1
5/24/2019,10:00:19 PM,0,0.545,19.1
5/24/2019,11:00:19 PM,0,0.551,19.1
5/25/2019,12:00:19 AM,0,0.531,18.9
5/25/2019,1:00:19 AM,0,0.551,18.8
5/25/2019,2:00:19 AM,0,0.542,18.7
5/25/2019,3:00:19 AM,0,0.521,18.7
5/25/2019,4:00:19 AM,0,0.547,18.7
5/25/2019,5:00:19 AM,0,0.573,18.7
5/25/2019,6:00:19 AM,0,0.569,18.6
5/25/2019,7:00:19 AM,0,0.586,18.6
5/25/2019,8:00:19 AM,0,0.577,18.6
5/25/2019,9:00:19 AM,0,0.569,18.7
5/25/2019,10:00:19 AM,0,0.56,18.9
5/25/2019,11:00:19 AM,0,0.571,19.2
5/25/2019,12:00:19 PM,0,0.592,19.2
5/25/2019,1:00:19 PM,0,0.551,19.4
5/25/2019,2:00:19 PM,0,0.563,20
5/25/2019,3:00:19 PM,0,0.564,20.9
5/25/2019,4:00:19 PM,0,0.576,21.7
5/25/2019,5:00:19 PM,0,0.571,22.2
5/25/2019,6:00:19 PM,0,0.57,22.8
5/25/2019,7:00:19 PM,0,0.57,22.8
5/25/2019,8:00:19 PM,0,0.567,22.5
5/25/2019,9:00:19 PM,0,0.567,22.3
5/25/2019,10:00:19 PM,0,0.565,22
5/25/2019,11:00:19 PM,0,0.576,21.8
5/26/2019,12:00:19 AM,0,0.554,21.6
5/26/2019,1:00:19 AM,0,0.569,21.5
5/26/2019,2:00:19 AM,0,0.57,21.3
5/26/2019,3:00:19 AM,0,0.547,21.2
5/26/2019,4:00:19 AM,0,0.562,21.2
5/26/2019,5:00:19 AM,0,0.585,21.2
5/26/2019,6:00:19 AM,0,0.571,21.1
5/26/2019,7:00:19 AM,0,0.575,21
5/26/2019,8:00:19 AM,0,0.573,20.9
5/26/2019,9:00:19 AM,0,0.579,20.8
5/26/2019,10:00:19 AM,0,0.553,20.7
5/26/2019,11:00:19 AM,0,0.555,20.7
5/26/2019,12:00:19 PM,0,0.569,20.7
5/26/2019,1:00:19 PM,0,0.581,20.6
5/26/2019,2:00:19 PM,0,0.559,20.9
5/26/2019,3:00:19 PM,0,0.553,21.5
5/26/2019,4:00:19 PM,0,0.564,21.6
5/26/2019,5:00:19 PM,0,0.55,21.9
5/26/2019,6:00:19 PM,0,0.566,22
5/26/2019,7:00:19 PM,0,0.55,22
5/26/2019,8:00:19 PM,0,0.559,21.7
5/26/2019,9:00:19 PM,0,0.556,21.6
5/26/2019,10:00:19 PM,0,0.561,21.4
5/26/2019,11:00:19 PM,0,0.569,21.2
5/27/2019,12:00:19 AM,0,0.556,21
5/27/2019,1:00:19 AM,0,0.562,20.8
5/27/2019,2:00:19 AM,0,0.557,20.6
5/27/2019,3:00:19 AM,0,0.548,20.4
5/27/2019,4:00:19 AM,0,0.552,20.2
5/27/2019,5:00:19 AM,0,0.561,20.1
5/27/2019,6:00:19 AM,0,0.548,19.9
5/27/2019,7:00:19 AM,0,0.565,19.7
5/27/2019,8:00:19 AM,0,0.57,19.7
5/27/2019,9:00:19 AM,0,0.534,19.8
5/27/2019,10:00:19 AM,0,0.549,20.1
5/27/2019,11:00:19 AM,0,0.549,20.1
5/27/2019,12:00:19 PM,0,0.534,20.4
5/27/2019,1:00:19 PM,0,0.554,20.4
5/27/2019,2:00:19 PM,0,0.533,20.3
5/27/2019,3:00:19 PM,0,0.487,20.3
5/27/2019,4:00:19 PM,0,0.567,20.1
5/27/2019,5:00:19 PM,0,0.54,20.1
5/27/2019,6:00:19 PM,0,0.551,20.1
5/27/2019,7:00:19 PM,0,0.545,20.3
5/27/2019,8:00:19 PM,0,0.555,20.3
5/27/2019,9:00:19 PM,0,0.557,20.2
5/27/2019,10:00:19 PM,0,0.558,20.1
5/27/2019,11:00:19 PM,0,0.569,20
5/28/2019,12:00:19 AM,0,0.574,20
5/28/2019,1:00:19 AM,0,0.568,19.9
5/28/2019,2:00:19 AM,0,0.573,19.9
5/28/2019,3:00:19 AM,0,0.563,19.8
5/28/2019,4:00:19 AM,0,0.58,19.7
5/28/2019,5:00:19 AM,0,0.581,19.7
5/28/2019,6:00:19 AM,0,0.59,19.6
5/28/2019,7:00:19 AM,0,0.594,19.4
5/28/2019,8:00:19 AM,0,0.579,19.4
5/28/2019,9:00:19 AM,0,0.59,19.4
5/28/2019,10:00:19 AM,0,0.596,19.4
5/28/2019,11:00:19 AM,0,0.586,19.4
5/28/2019,12:00:19 PM,0,0.585,19.5
5/28/2019,1:00:19 PM,0,0.576,19.6
5/28/2019,2:00:19 PM,0,0.594,19.5
5/28/2019,3:00:19 PM,0,0.537,19.5
5/28/2019,4:00:19 PM,0,0.585,19.5
5/28/2019,5:00:19 PM,0,0.533,19.6
5/28/2019,6:00:19 PM,0,0.568,19.8
5/28/2019,7:00:19 PM,0,0.595,19.6
5/28/2019,8:00:19 PM,0,0.584,19.5
5/28/2019,9:00:19 PM,0,0.574,19.4
5/28/2019,10:00:19 PM,0,0.555,19.2
5/28/2019,11:00:19 PM,0,0.564,19.1
5/29/2019,12:00:19 AM,0,0.571,18.9
5/29/2019,1:00:19 AM,0,0.598,18.8
5/29/2019,2:00:19 AM,0,0.562,18.5
5/29/2019,3:00:19 AM,0,0.538,18.5
5/29/2019,4:00:19 AM,0,0.572,18.4
5/29/2019,5:00:19 AM,0,0.616,18.2
5/29/2019,6:00:19 AM,0,0.56,18.2
5/29/2019,7:00:19 AM,0,0.566,18.1
5/29/2019,8:00:19 AM,0,0.603,18.1
5/29/2019,9:00:19 AM,0,0.597,18.1
5/29/2019,10:00:19 AM,0,0.601,18.2
5/29/2019,11:00:19 AM,0,0.583,18.5
5/29/2019,12:00:19 PM,0,0.588,18.9
5/29/2019,1:00:19 PM,0,0.575,19.4
5/29/2019,2:00:19 PM,0,0.597,20.2
5/29/2019,3:00:19 PM,0,0.582,20.6
5/29/2019,4:00:19 PM,0,0.6,21.1
5/29/2019,5:00:19 PM,0,0.586,21.3
5/29/2019,6:00:19 PM,0,0.588,21.5
5/29/2019,7:00:19 PM,0,0.581,21.6
5/29/2019,8:00:19 PM,0,0.587,21.7
5/29/2019,9:00:19 PM,0,0.579,20.7
5/29/2019,10:00:19 PM,0,0.593,20.4
5/29/2019,11:00:19 PM,0,0.586,20.2
5/30/2019,12:00:19 AM,0,0.575,20.1
5/30/2019,1:00:19 AM,0,0.571,20.1
5/30/2019,2:00:19 AM,0,0.577,20.2
5/30/2019,3:00:19 AM,0,0.575,20.1
5/30/2019,4:00:19 AM,0,0.602,19.9
5/30/2019,5:00:19 AM,0,0.61,19.6
5/30/2019,6:00:19 AM,0,0.563,19.4
5/30/2019,7:00:19 AM,0,0.555,19.3
5/30/2019,8:00:19 AM,0,0.589,19.3
5/30/2019,9:00:19 AM,0,0.617,19.3
5/30/2019,10:00:19 AM,0,0.621,19.4
5/30/2019,11:00:19 AM,0,0.609,19.6
5/30/2019,12:00:19 PM,0,0.597,20.2
5/30/2019,1:00:19 PM,0,0.6,20.8
5/30/2019,2:00:19 PM,0,0.602,21.2
5/30/2019,3:00:19 PM,0,0.613,21.5
5/30/2019,4:00:19 PM,0,0.593,21.7
5/30/2019,5:00:19 PM,0,0.595,21.8
5/30/2019,6:00:19 PM,0,0.603,22.2
5/30/2019,7:00:19 PM,0,0.602,21.9
5/30/2019,8:00:19 PM,0,0.605,21.9
5/30/2019,9:00:19 PM,0,0.613,21.7
5/30/2019,10:00:19 PM,0,0.601,21.8
5/30/2019,11:00:19 PM,0,0.602,21.7
5/31/2019,12:00:19 AM,0,0.599,21.7
5/31/2019,1:00:19 AM,0,0.594,21.7
5/31/2019,2:00:19 AM,0,0.589,21.8
5/31/2019,3:00:19 AM,0,0.592,21.8
5/31/2019,4:00:19 AM,0,0.593,21.7
5/31/2019,5:00:19 AM,0,0.601,21.4
5/31/2019,6:00:19 AM,0,0.598,21.2
5/31/2019,7:00:19 AM,0,0.599,21
5/31/2019,8:00:19 AM,0,0.594,20.9
5/31/2019,9:00:19 AM,0,0.589,21
5/31/2019,10:00:19 AM,0,0.602,21.3
5/31/2019,11:00:19 AM,0,0.608,21.7
5/31/2019,12:00:19 PM,0,0.603,22.3
5/31/2019,1:00:19 PM,0,0.603,23
5/31/2019,2:00:19 PM,0,0.589,23.6
5/31/2019,3:00:19 PM,0,0.593,24.1
5/31/2019,4:00:19 PM,0,0.59,24.5
5/31/2019,5:00:19 PM,0,0.591,24.9
5/31/2019,6:00:19 PM,0,0.591,25
5/31/2019,7:00:19 PM,0,0.595,24.9
5/31/2019,8:00:19 PM,0,0.597,24.7
5/31/2019,9:00:19 PM,0,0.596,24.3
5/31/2019,10:00:19 PM,0,0.6,24
5/31/2019,11:00:19 PM,0,0.598,23.7
6/1/2019,12:00:19 AM,0,0.59,23.5
6/1/2019,1:00:19 AM,0,0.586,23.4
6/1/2019,2:00:19 AM,0,0.587,23.2
6/1/2019,3:00:19 AM,0,0.585,23
6/1/2019,4:00:19 AM,0,0.592,22.9
6/1/2019,5:00:19 AM,0,0.59,22.7
6/1/2019,6:00:19 AM,0,0.593,22.6
6/1/2019,7:00:19 AM,0,0.582,22.5
6/1/2019,8:00:19 AM,0,0.59,22.5
6/1/2019,9:00:19 AM,0,0.592,22.4
6/1/2019,10:00:19 AM,0,0.602,22.3
6/1/2019,11:00:19 AM,0,0.602,22.3
6/1/2019,12:00:19 PM,0,0.567,22.7
6/1/2019,1:00:19 PM,0,0.605,22.9
6/1/2019,2:00:19 PM,0,0.582,23.1
6/1/2019,3:00:19 PM,0,0.576,23.1
6/1/2019,4:00:19 PM,0,0.573,23.1
6/1/2019,5:00:19 PM,0,0.584,23.2
6/1/2019,6:00:19 PM,0,0.61,23.3
6/1/2019,7:00:19 PM,0,0.557,23.5
6/1/2019,8:00:19 PM,0,0.608,23.4
6/1/2019,9:00:19 PM,0,0.6,23.3
6/1/2019,10:00:19 PM,0,0.595,23
6/1/2019,11:00:19 PM,0,0.592,22.7
6/2/2019,12:00:19 AM,0,0.59,22.4
6/2/2019,1:00:19 AM,0,0.586,22.2
6/2/2019,2:00:19 AM,0,0.591,22.1
6/2/2019,3:00:19 AM,0,0.586,21.9
6/2/2019,4:00:19 AM,0,0.588,21.7
6/2/2019,5:00:19 AM,0,0.597,21.5
6/2/2019,6:00:19 AM,0,0.597,21.3
6/2/2019,7:00:19 AM,0,0.606,21.2
6/2/2019,8:00:19 AM,0,0.596,21.1
6/2/2019,9:00:19 AM,0,0.607,21.2
6/2/2019,10:00:19 AM,0,0.614,21.5
6/2/2019,11:00:19 AM,0,0.607,21.7
6/2/2019,12:00:19 PM,0,0.599,22.1
6/2/2019,1:00:19 PM,0,0.593,22.5
6/2/2019,2:00:19 PM,0,0.586,23
6/2/2019,3:00:19 PM,0,0.599,23.5
6/2/2019,4:00:19 PM,0,0.59,23.8
6/2/2019,5:00:19 PM,0,0.573,23.9
6/2/2019,6:00:19 PM,0,0.585,23.3
6/2/2019,7:00:19 PM,0,0.576,23.4
6/2/2019,8:00:19 PM,0,0.58,23.3
6/2/2019,9:00:19 PM,0,0.576,23
6/2/2019,10:00:19 PM,0,0.578,22.7
6/2/2019,11:00:19 PM,0,0.588,22.4
6/3/2019,12:00:19 AM,0,0.591,22.1
6/3/2019,1:00:19 AM,0,0.587,21.9
6/3/2019,2:00:19 AM,0,0.585,21.5
6/3/2019,3:00:19 AM,0,0.594,21.3
6/3/2019,4:00:19 AM,0,0.595,21.1
6/3/2019,5:00:19 AM,0,0.587,20.9
6/3/2019,6:00:19 AM,0,0.586,20.7
6/3/2019,7:00:19 AM,0,0.599,20.4
6/3/2019,8:00:19 AM,0,0.594,20.4
6/3/2019,9:00:19 AM,0,0.587,20.4
6/3/2019,10:00:19 AM,0,0.577,20.4
6/3/2019,11:00:19 AM,0,0.572,20.5
6/3/2019,12:00:19 PM,0,0.568,20.9
6/3/2019,1:00:19 PM,0,0.579,21.2
6/3/2019,2:00:19 PM,0,0.572,21.6
6/3/2019,3:00:19 PM,0,0.576,21.8
6/3/2019,4:00:19 PM,0,0.565,21.8
6/3/2019,5:00:19 PM,0,0.564,21.9
6/3/2019,6:00:19 PM,0,0.567,21.8
6/3/2019,7:00:19 PM,0,0.559,21.7
6/3/2019,8:00:19 PM,0,0.557,21.7
6/3/2019,9:00:19 PM,0,0.566,21.3
6/3/2019,10:00:19 PM,0,0.567,21.1
6/3/2019,11:00:19 PM,0,0.569,20.8
6/4/2019,12:00:19 AM,0,0.571,20.6
6/4/2019,1:00:19 AM,0,0.56,20.5
6/4/2019,2:00:19 AM,0,0.566,20.3
6/4/2019,3:00:19 AM,0,0.568,20.2
6/4/2019,4:00:19 AM,0,0.564,20
6/4/2019,5:00:19 AM,0,0.557,19.9
6/4/2019,6:00:19 AM,0,0.558,19.8
6/4/2019,7:00:19 AM,0,0.565,19.7
6/4/2019,8:00:19 AM,0,0.562,19.7
6/4/2019,9:00:19 AM,0,0.572,19.7
6/4/2019,10:00:19 AM,0,0.58,19.6
6/4/2019,11:00:19 AM,0,0.567,19.5
6/4/2019,12:00:19 PM,0,0.558,19.5
6/4/2019,1:00:19 PM,0,0.563,19.5
6/4/2019,2:00:19 PM,0,0.55,19.6
6/4/2019,3:00:19 PM,0,0.522,20.3
6/4/2019,4:00:19 PM,0,0.569,20.9
6/4/2019,5:00:19 PM,0,0.561,21.6
6/4/2019,6:00:19 PM,0,0.559,21.9
6/4/2019,7:00:19 PM,0,0.557,21.9
6/4/2019,8:00:19 PM,0,0.564,21.9
6/4/2019,9:00:19 PM,0,0.585,21.7
6/4/2019,10:00:19 PM,0,0.574,21.6
6/4/2019,11:00:19 PM,0,0.571,21.6
6/5/2019,12:00:19 AM,0,0.559,21.5
6/5/2019,1:00:19 AM,0,0.563,21.4
6/5/2019,2:00:19 AM,0,0.556,21.4
6/5/2019,3:00:19 AM,0,0.611,21.1
6/5/2019,4:00:19 AM,0,0.58,21
6/5/2019,5:00:19 AM,0,0.588,20.9
6/5/2019,6:00:19 AM,0,0.582,20.9
6/5/2019,7:00:19 AM,0,0.6,20.8
6/5/2019,8:00:19 AM,0,0.586,20.7
6/5/2019,9:00:19 AM,0,0.614,20.7
6/5/2019,10:00:19 AM,0,0.609,21
6/5/2019,11:00:19 AM,0,0.606,21.6
6/5/2019,12:00:19 PM,0,0.615,22
6/5/2019,1:00:19 PM,0,0.599,22.7
6/5/2019,2:00:19 PM,0,0.593,23.5
6/5/2019,3:00:19 PM,0,0.603,24.1
6/5/2019,4:00:19 PM,0,0.61,24.7
6/5/2019,5:00:19 PM,0,0.59,25.4
6/5/2019,6:00:19 PM,0,0.616,24.9
6/5/2019,7:00:19 PM,0,0.602,23.8
6/5/2019,8:00:19 PM,0,0.616,23.5
6/5/2019,9:00:19 PM,0,0.589,23.2
6/5/2019,10:00:19 PM,0,0.594,23.1
6/5/2019,11:00:19 PM,0,0.61,23.1
6/6/2019,12:00:19 AM,0,0.602,22.9
6/6/2019,1:00:19 AM,0,0.592,22.8
6/6/2019,2:00:19 AM,0,0.585,22.7
6/6/2019,3:00:19 AM,0,0.587,22.5
6/6/2019,4:00:19 AM,0,0.586,22.3
6/6/2019,5:00:19 AM,0,0.59,22.1
6/6/2019,6:00:19 AM,0,0.592,21.9
6/6/2019,7:00:19 AM,0,0.595,21.7
6/6/2019,8:00:19 AM,0,0.595,21.7
6/6/2019,9:00:19 AM,0,0.598,21.8
6/6/2019,10:00:19 AM,0,0.602,22
6/6/2019,11:00:19 AM,0,0.6,22.3
6/6/2019,12:00:19 PM,0,0.595,22.6
6/6/2019,1:00:19 PM,0,0.602,23
6/6/2019,2:00:19 PM,0,0.597,23.3
6/6/2019,3:00:19 PM,0,0.601,23.4
6/6/2019,4:00:19 PM,0,0.586,23.6
6/6/2019,5:00:19 PM,0,0.583,23.7
6/6/2019,6:00:19 PM,0,0.585,23.7
6/6/2019,7:00:19 PM,0,0.588,23.7
